Buffalo,Present,Buffalo_Purchase_Date,Buffalo_Died,Buffalo_Sold_Date,Buffalo_Sold,Fresh_Buffalo / Calved_Buffalo,Reminder,Pregnancy,Test,In_Doubt,Empty_Days,Empty,OK,Pregnancy_Month,पड़ा,Doctor_Name,Month,Medicine,Calf_Born,Calf_Born Reminder,Dry_Period,Care,Calving,Days_Until_Calving,Age_in_Months,Age_in_Days,Milk_Production_Started,Milk_Production_per_Month_(Liters),Daily_Milk_Production_Morning_(Liters),Daily_Milk_Production_Evening(Liters),Total_Milk,Pregnancy_2,Empty_Buffalo_Reminder
291.0,A,,,,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
292.0,p,,,,,2023-10-22 00:00:00,2023-12-22 00:00:00,,,,960.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
293.0,A,,,,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
294.0,p,,,,,2024-02-21 00:00:00,2024-04-21 00:00:00,,,,838.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
295.0,A,,,2023-12-16 00:00:00,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
296.0,P,2022-08-10 00:00:00,,,,2023-08-09 00:00:00,2023-10-09 00:00:00,,2024-03-11 00:00:00,,1034.0,,2024-03-11 00:00:00,2023-09-11 00:00:00,,dr sunil,5.5,,,1900-01-21 00:00:00,2024-04-11 00:00:00,2024-06-11 00:00:00,2024-07-11 00:00:00,697.0,33.56666666666667,1007.0,2024-07-11 00:00:00,0.0,,,0.0,2024-07-11 00:00:00,2024-10-11 00:00:00
297.0,p,2022-06-14 00:00:00,,,,2023-11-22 00:00:00,2024-01-22 00:00:00,,,,929.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
298.0,p,2022-06-14 00:00:00,,,,2023-11-14 00:00:00,2024-01-14 00:00:00,,,,937.0,,,00:00:00,,,,,2023-11-14 00:00:00,2023-12-05 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
299.0,p,2022-08-06 00:00:00,,,,2023-11-14 00:00:00,2024-01-14 00:00:00,,,,937.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
300.0,p,,,,,2023-08-30 00:00:00,2023-10-30 00:00:00,,,,1013.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
301.0,A,2023-03-27 00:00:00,,2024-03-10 00:00:00,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
302.0,p,2022-08-06 00:00:00,,,,2023-08-25 00:00:00,2023-10-25 00:00:00,,,,1018.0,,,00:00:00,,,,,2023-08-25 00:00:00,2023-09-15 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
303.0,P,,,,,,1900-02-28 00:00:00,,2023-04-10 00:00:00,,46181.0,,2023-04-10 00:00:00,2022-11-10 00:00:00,,DR SANJAY GUPTA G,5,,,1900-01-21 00:00:00,2023-06-10 00:00:00,2023-08-10 00:00:00,2023-09-10 00:00:00,1002.0,43.733333333333334,1312.0,2023-09-10 00:00:00,0.0,,,0.0,2023-09-10 00:00:00,2023-12-10 00:00:00
304.0,P,2022-06-14 00:00:00,,,,2023-06-07 00:00:00,2023-08-07 00:00:00,,2024-03-09 00:00:00,,1097.0,,2024-03-09 00:00:00,2023-08-09 00:00:00,,,7,,,1900-01-21 00:00:00,2024-03-09 00:00:00,2024-05-09 00:00:00,2024-06-09 00:00:00,729.0,34.63333333333333,1039.0,2024-06-09 00:00:00,0.0,,,0.0,2024-06-09 00:00:00,2024-09-09 00:00:00
305.0,p,2024-03-05 00:00:00,,,,2024-03-05 00:00:00,2024-05-05 00:00:00,,,,825.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
306.0,p,,,,,2024-01-04 00:00:00,2024-03-04 00:00:00,,,,886.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
307.0,A,2023-03-27 00:00:00,,2024-01-16 00:00:00,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
308.0,p,,,,,2024-04-12 00:00:00,2024-06-12 00:00:00,,,,787.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
309.0,p,2024-03-05 00:00:00,,,,2024-03-05 00:00:00,2024-05-05 00:00:00,,,,825.0,,,00:00:00,,,,,2023-05-18 00:00:00,2023-06-08 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
310.0,p,,,,,2023-08-21 00:00:00,2023-10-21 00:00:00,,,,1022.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
311.0,p,2024-03-05 00:00:00,,,,2024-03-05 00:00:00,2024-05-05 00:00:00,,,,825.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
312.0,P,2022-08-06 00:00:00,,,,2023-05-31 00:00:00,2023-07-31 00:00:00,,2024-03-10 00:00:00,,1104.0,,2024-03-10 00:00:00,2023-09-10 00:00:00,,dr sunil,5.5,,,1900-01-21 00:00:00,2024-04-10 00:00:00,2024-06-10 00:00:00,2024-07-10 00:00:00,698.0,33.6,1008.0,2024-07-10 00:00:00,0.0,,,0.0,2024-07-10 00:00:00,2024-10-10 00:00:00
313.0,P,,,,,2023-01-03 00:00:00,2023-03-03 00:00:00,,2024-02-28 00:00:00,2024-03-11 00:00:00,1252.0,,2024-02-28 00:00:00,2023-05-28 00:00:00,7.0,dr sunil,9,,,1900-01-21 00:00:00,2023-12-28 00:00:00,2024-02-28 00:00:00,2024-03-28 00:00:00,802.0,37.06666666666667,1112.0,2024-03-28 00:00:00,0.0,,,0.0,2024-03-28 00:00:00,2024-06-28 00:00:00
314.0,A,,,2023-12-05 00:00:00,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
315.0,A,2022-12-10 00:00:00,,2024-01-16 00:00:00,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
316.0,P,,,,,2023-02-04 00:00:00,2023-04-04 00:00:00,,,,1220.0,,2022-05-09 00:00:00,2022-05-09 00:00:00,,,,,,1900-01-21 00:00:00,2022-12-09 00:00:00,2023-02-09 00:00:00,2023-03-09 00:00:00,1187.0,49.9,1497.0,2023-03-09 00:00:00,0.0,,,0.0,2023-03-09 00:00:00,2023-06-09 00:00:00
317.0,P,,,,,2023-08-21 00:00:00,2023-10-21 00:00:00,,2024-03-30 00:00:00,,1022.0,,2024-03-30 00:00:00,2023-11-30 00:00:00,,dr sunil,4,,,1900-01-21 00:00:00,2024-06-30 00:00:00,2024-08-30 00:00:00,2024-09-30 00:00:00,616.0,30.866666666666667,926.0,2024-09-30 00:00:00,0.0,,,0.0,2024-09-30 00:00:00,2024-12-30 00:00:00
318.0,P,2023-03-27 00:00:00,,,,2023-03-20 00:00:00,2023-05-20 00:00:00,,2024-03-13 00:00:00,,1176.0,,2024-03-13 00:00:00,2023-11-13 00:00:00,,dr sunil,3.5,,,1900-01-21 00:00:00,2024-06-13 00:00:00,2024-08-13 00:00:00,2024-09-13 00:00:00,633.0,31.433333333333334,943.0,2024-09-13 00:00:00,0.0,,,0.0,2024-09-13 00:00:00,2024-12-13 00:00:00
319.0,p,,,,,2023-08-15 00:00:00,2023-10-15 00:00:00,2023-10-27 00:00:00,,,1028.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
320.0,P,,,,,2023-08-10 00:00:00,2023-10-10 00:00:00,,13/4/24,,1033.0,,2024-04-13 00:00:00,2023-12-13 00:00:00,,dr sunil,4,,,1900-01-21 00:00:00,2024-07-13 00:00:00,2024-09-13 00:00:00,2024-10-13 00:00:00,603.0,30.433333333333334,913.0,2024-10-13 00:00:00,0.0,,,0.0,2024-10-13 00:00:00,2025-01-13 00:00:00
321.0,p,2022-12-10 00:00:00,,,,2023-12-26 00:00:00,2024-02-26 00:00:00,,,,895.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
322.0,p,,,,,2023-10-27 00:00:00,2023-12-27 00:00:00,,,,955.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
323.0,p,,,,,2023-12-26 00:00:00,2024-02-26 00:00:00,,,,895.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
324.0,p,,,,,2023-08-13 00:00:00,2023-10-13 00:00:00,,,,1030.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
325.0,p,,,,,2023-07-11 00:00:00,2023-09-11 00:00:00,,,,1063.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
326.0,P,2022-08-06 00:00:00,,,,2023-08-26 00:00:00,2023-10-26 00:00:00,,2024-03-09 00:00:00,,1017.0,,2024-03-09 00:00:00,2023-08-09 00:00:00,,,7,,,1900-01-21 00:00:00,2024-03-09 00:00:00,2024-05-09 00:00:00,2024-06-09 00:00:00,729.0,34.63333333333333,1039.0,2024-06-09 00:00:00,0.0,,,0.0,2024-06-09 00:00:00,2024-09-09 00:00:00
327.0,A,,,2024-02-06 00:00:00,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
328.0,A,2022-08-10 00:00:00,,2023-12-21 00:00:00,,2022-08-01 00:00:00,2022-10-01 00:00:00,,,,1407.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
329.0,p,2022-12-10 00:00:00,,,,2024-04-13 00:00:00,2024-06-13 00:00:00,,,,786.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
330.0,p,,,,,2023-08-21 00:00:00,2023-10-21 00:00:00,,,,1022.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
331.0,P,,,,,2023-04-12 00:00:00,2023-06-12 00:00:00,,2024-02-28 00:00:00,,1153.0,,2024-02-28 00:00:00,2023-10-28 00:00:00,,dr sunil,4,,,1900-01-21 00:00:00,2024-05-28 00:00:00,2024-07-28 00:00:00,2024-08-28 00:00:00,649.0,31.966666666666665,959.0,2024-08-28 00:00:00,0.0,,,0.0,2024-08-28 00:00:00,2024-11-28 00:00:00
332.0,A,,,,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
333.0,A,,,,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
334.0,A,2022-08-06 00:00:00,,2023-12-10 00:00:00,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
335.0,p,2023-08-20 00:00:00,,,,2023-08-20 00:00:00,2023-10-20 00:00:00,,,,1023.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
336.0,A,2023-08-20 00:00:00,,,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
337.0,A,2023-08-16 00:00:00,,2023-10-04 00:00:00,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
338.0,p,,,,,2024-02-12 00:00:00,2024-04-12 00:00:00,,,,847.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
339.0,p,,,,,2024-01-31 00:00:00,2024-03-31 00:00:00,,,,859.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
340.0,p,2022-08-06 00:00:00,,,,2023-12-30 00:00:00,2024-03-01 00:00:00,,,,891.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
341.0,A,,,,,,1900-02-28 00:00:00,2022-10-11 00:00:00,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
342.0,p,,,,,2023-09-21 00:00:00,2023-11-21 00:00:00,,,,991.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
343.0,P,,,,,2023-02-05 00:00:00,2023-04-05 00:00:00,,2023-09-26 00:00:00,,1219.0,,2023-09-26 00:00:00,2023-05-26 00:00:00,,DRV,3.5,,,1900-01-21 00:00:00,2023-12-26 00:00:00,2024-02-26 00:00:00,2024-03-26 00:00:00,804.0,37.13333333333333,1114.0,2024-03-26 00:00:00,0.0,,,0.0,2024-03-26 00:00:00,2024-06-26 00:00:00
344.0,p,2022-08-06 00:00:00,,,,2023-10-28 00:00:00,2023-12-28 00:00:00,,,,954.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
345.0,p,2022-09-03 00:00:00,,,,2024-03-08 00:00:00,2024-05-08 00:00:00,,,,822.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
346.0,A,,,2023-10-04 00:00:00,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
347.0,P,,,,,2023-04-24 00:00:00,2023-06-24 00:00:00,,13/4/24,,1141.0,,2024-04-13 00:00:00,2023-11-13 00:00:00,,dr sunil,5,,,1900-01-21 00:00:00,2024-06-13 00:00:00,2024-08-13 00:00:00,2024-09-13 00:00:00,633.0,31.433333333333334,943.0,2024-09-13 00:00:00,0.0,,,0.0,2024-09-13 00:00:00,2024-12-13 00:00:00
348.0,p,2023-08-16 00:00:00,,,,2023-08-16 00:00:00,2023-10-16 00:00:00,,,,1027.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
349.0,A,,,2024-03-07 00:00:00,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
350.0,p,2022-09-03 00:00:00,,,,2023-10-01 00:00:00,2023-12-01 00:00:00,,,,981.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
351.0,p,2023-08-16 00:00:00,,,,2023-08-16 00:00:00,2023-10-16 00:00:00,,,,1027.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
352.0,p,,,,,2022-12-20 00:00:00,2023-02-20 00:00:00,,,,1266.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
353.0,p,,,,,2023-08-25 00:00:00,2023-10-25 00:00:00,,,,1018.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
354.0,p,2022-12-16 00:00:00,,,,2024-01-02 00:00:00,2024-03-02 00:00:00,,,,888.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
355.0,A,,,,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
356.0,A,,,2023-10-04 00:00:00,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
357.0,A,,,,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
358.0,A,,,,,,1900-02-28 00:00:00,,,,46181.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
359.0,p,,,,,2024-02-16 00:00:00,2024-04-16 00:00:00,,,,843.0,,,00:00:00,,,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
360.0,p,,,,,2023-06-28 00:00:00,2023-08-28 00:00:00,,2024-04-13 00:00:00,,1076.0,,,00:00:00,,dr sunil,,,,1900-01-21 00:00:00,1900-07-31 00:00:00,1900-10-01 00:00:00,1900-10-31 00:00:00,45876.0,1539.5333333333333,46186.0,1900-10-31 00:00:00,0.0,,,0.0,1900-10-31 00:00:00,1901-01-31 00:00:00
